BillNo,Month,Year,Customer,Discount 5%,Discount 12%,Discount 18%,Discount 28%
A1980,9,2017,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A1991,9,2017,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A1990,9,2017,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A1988,9,2017,"THOMSON MEDICALS, THENGANA",0,1,0,0
A1993,9,2017,"JESWIN MEDICALS, THENGANA",0,1,0,0
A1978,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A1985,9,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A1984,9,2017,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A1997,9,2017,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,1,0,0
A1979,9,2017,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A1998,9,2017,"BHAGAVATH MEDICALS, THIRUVALLA",0,0,0,1
A2009,9,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",1,0,0,0
A2054,9,2017,"NEETHY MEDICAL STORE, KARUKACHAL",0,1,0,0
A2048,9,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2040,9,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",1,0,0,0
A2010,9,2017,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A2024,9,2017,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A2041,9,2017,"NEETHI MEDICALS, PATHANAMTHITTA",0,1,0,0
A2008,9,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2033,9,2017,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A2047,9,2017,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A2053,9,2017,"DR.V.K.SANJEEV.MD.DM, NEURO CLINIC ,CHRY",0,1,0,0
A2001,9,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2036,9,2017,"DR.SAVIO JAMES, LIFE LINE HOSPITAL,",0,1,0,0
A2002,9,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
A2038,9,2017,"VETTATHARA MEDICALS, KOZHENCHERRY",0,1,0,0
A2012,9,2017,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A2044,9,2017,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A2032,9,2017,"NEETHI MEDICALS, ERAVIPEROOR  SCB",0,1,0,0
A2034,9,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A2011,9,2017,"PAZHANJIYIL MEDICALS, KOZHENCHERY",0,1,0,0
A2051,9,2017,"C.M HOSPITAL, PANDALAM",0,1,0,0
A2026,9,2017,"HAFZA MEDICALS, PATHANAMTHITTA",0,1,0,0
A2018,9,2017,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A2042,9,2017,"KUMBANAD MEDICALS, KUMBANAD",0,1,0,0
A2020,9,2017,"KURUNGATTU MEDICALS, PATHANAMTHITTA",0,1,0,0
A2005,9,2017,"NEETHY MEDICAL STORE, PULLAD",0,1,0,0
A2013,9,2017,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A2039,9,2017,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A2007,9,2017,"MUTTUMON MEDICALS, KUMBANAD",0,1,0,0
A2006,9,2017,"DR.ANDREWS VINCENT PALACKAL, CHANGANACHERRY",0,1,0,0
A2043,9,2017,"JAYA MEDICALS, POOVATHOOR",0,1,0,0
A2028,9,2017,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A2023,9,2017,"PRATHIBHA MEDICALS, VECHOOCHIRA",0,1,0,0
A2025,9,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A2037,9,2017,"THOMSON MEDICALS, TIRUVALLA",0,1,0,0
A2015,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2046,9,2017,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A2027,9,2017,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A2004,9,2017,"T & T MEDICALS, KOZHENCHERRY",0,1,0,0
A2016,9,2017,"SAM MEDICALS, PATHANAMTHITTA",0,1,0,0
A2050,9,2017,"DR.MATHEW JOHN, ST.STEPHEN'S CLINIC",0,1,0,0
A2035,9,2017,"DR.ROY ALEXANDER, CHILDRENS CLINIC",0,1,0,0
A2014,9,2017,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A2017,9,2017,"KANJIRATHARA MEDICALS, MANJADI",0,1,0,0
A2030,9,2017,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A2003,9,2017,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A2055,9,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A2052,9,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A2029,9,2017,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A2022,9,2017,"SONIA MEDICALS, PATHANAMTHITTA",0,1,0,0
A2045,9,2017,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A2049,9,2017,"JACOBS MEDICALS, KUMBANAD",0,1,0,0
A2031,9,2017,"JINI MEDICALS, MARAMON",0,1,0,0
A2021,9,2017,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,1,0,0
A2019,9,2017,"PREETHI MEDICALS, ELENTHOOR",0,0,0,1
A2068,9,2017,"GRACE MEDICALS, VADASSERIKARA",1,0,0,0
A2067,9,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A2056,9,2017,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A2065,9,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2057,9,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A2069,9,2017,"PATHANAMTHITTA DIST, CO-OPERATIVE HOSPITAL",0,1,0,0
A2070,9,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A2058,9,2017,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A2072,9,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A2071,9,2017,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A2062,9,2017,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,1,0,0
A2064,9,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A2059,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2061,9,2017,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A2073,9,2017,"LOURDU MATHA HOSPITAL, PACHA",0,1,0,0
A2063,9,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A2060,9,2017,"PHILIPS MEDICALS, NELLAD",0,0,1,0
A2066,9,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
A2094,9,2017,"MANAK HOSPITAL, NEDUMPURAM",1,0,0,0
A2098,9,2017,"HEALTH CARE MEDICALS, CHENGANNUR",0,1,0,0
A2079,9,2017,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A2097,9,2017,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A2096,9,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A2092,9,2017,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A2081,9,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2083,9,2017,"S.N.MEDICALS, KADAPRA",0,1,0,0
A2082,9,2017,"KOTTARATHIL MEDICALS, RANNY",0,1,0,0
A2085,9,2017,"KURIAN'S MEDICALS, RANNY",0,1,0,0
A2084,9,2017,"PALLIPARAMPIL MEDICALS, VENNIKULAM",0,1,0,0
A2089,9,2017,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A2088,9,2017,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A2075,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2087,9,2017,"SHEEBA MEDICALS, THEADICAL",0,1,0,0
A2091,9,2017,"BETHEL MEDICALS, THADIYOOR",0,1,0,0
A2099,9,2017,"C.M HOSPITAL, PANDALAM",0,1,0,0
A2100,9,2017,"VKV PHARMACY, ANANDAPPALY,ADOOR",0,1,0,0
A2074,9,2017,"GIRI MEDICALS, THIRUVALLA",0,1,0,0
A2086,9,2017,"PUTHANPARAMBIL MEDICALS, PURAMATTOM",0,1,0,0
A2078,9,2017,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A2090,9,2017,"M.G MEDICALS, MANNAR",0,0,0,1
A2080,9,2017,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,0,1,0
A2076,9,2017,"CENTRAL MEDICALS, THADIYOOR",0,0,1,0
A2077,9,2017,"NEETHY MEDICAL STORE, PULLAD",0,0,0,1
A2093,9,2017,"ANJALI MEDICALS, THIRUVALLA",0,0,0,1
A2095,9,2017,"DEEPTHI MEDICALS, MANNAR",0,0,0,1
A2138,9,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,1,0,0
A2128,9,2017,"SAHAYA MEDICALS, CHENGANNUR",1,0,0,0
A2133,9,2017,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A2126,9,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A2143,9,2017,"MANAK HOSPITAL, NEDUMPURAM",0,1,0,0
A2103,9,2017,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A2137,9,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A2135,9,2017,"ATTILETHU  MEDICALS, KULANADA",0,1,0,0
A2129,9,2017,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,1,0,0
A2123,9,2017,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A2119,9,2017,"MARIA HOSPITAL, ADOOR",0,1,0,0
A2122,9,2017,"G.K HOSPITAL, THIRUVALLA",0,1,0,0
A2106,9,2017,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A2140,9,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2116,9,2017,"PUTHENPEEDIKAYIL MEDICALS, VENNIKULAM",0,1,0,0
A2105,9,2017,"MANNAR MEDICALS, MANNAR",0,1,0,0
A2114,9,2017,"K.K DRUG HOUSE, ADOOR",0,1,0,0
A2139,9,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2102,9,2017,"PADAPARAMBIL MEDICALS, PURAMATTOM",0,1,0,0
A2108,9,2017,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A2107,9,2017,"MEDI HOUSE, PADIPURACKAL BUILDINGS",0,1,0,0
A2125,9,2017,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A2130,9,2017,"DEEPTHI MEDICALS, MANNAR",0,1,0,0
A2101,9,2017,"VAZHAPLAVIL MEDICALS, PANDALAM",0,1,0,0
A2124,9,2017,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A2110,9,2017,"MANGALASSERIL DRUG HOUSE, KULANADA",0,1,0,0
A2120,9,2017,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A2111,9,2017,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A2136,9,2017,"APPOLO MEDICALS, ADOOR",0,1,0,0
A2109,9,2017,"ALPHA MEDICALS, CHENGANNUR",0,1,0,0
A2118,9,2017,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A2112,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2127,9,2017,"BETHEL MEDICALS, THADIYOOR",0,1,0,0
A2121,9,2017,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,1,0,0
A2115,9,2017,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A2131,9,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,0,1
A2117,9,2017,"S.D MEDICALS, CHENGANNUR",0,0,0,1
A2141,9,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
A2104,9,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
A2132,9,2017,"NEETHI MEDICALS, M.M JN  PANDALAM",0,0,0,1
A2113,9,2017,"K.K DRUG HOUSE, ADOOR",0,0,0,1
A2142,9,2017,"NEETHI MEDICAL STORES, MANNAR",0,0,0,1
A2134,9,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,0,1
A2149,9,2017,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A2145,9,2017,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A2146,9,2017,"DR.PREMI VARGHESE, KARUNYA EYE (H)",0,1,0,0
A2154,9,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A2144,9,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2151,9,2017,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A2150,9,2017,"MARANGAT MEDICALS, KAVUMBHAGOM",0,0,0,1
A2147,9,2017,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A2153,9,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2148,9,2017,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A2152,9,2017,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,0,0,1
A2158,10,2017,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",1,0,0,0
A2166,10,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",1,0,0,0
A2160,10,2017,"MUTHU MEDICALS, CHANGANSSERY",0,1,0,0
A2170,10,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A2169,10,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A2171,10,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2168,10,2017,"NEETHI MEDICALS, KUNNUMPURAM",0,1,0,0
A2155,10,2017,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A2172,10,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2157,10,2017,"MARTHOMA MEDICAL MISSION, RANNY",0,1,0,0
A2167,10,2017,"PAZHAYAPEEDIKAYIL MEDICALS, VAZHARMANGALAM",0,1,0,0
A2156,10,2017,"REMEDY MEDICALS, CHANGANACHERRY",0,1,0,0
A2159,10,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A2162,10,2017,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A2163,10,2017,"THOMSON MEDICALS, THENGANA",0,1,0,0
A2161,10,2017,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A2165,10,2017,"J M J MEDICALS, LAIKADU",0,1,0,0
A2164,10,2017,"JESWIN MEDICALS, THENGANA",0,1,0,0
A2217,10,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A2182,10,2017,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A2173,10,2017,"POYANIL HOSPITAL, KOZHENCHERRY",0,1,0,0
A2186,10,2017,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A2203,10,2017,"PAZHANJIYIL MEDICALS, KOZHENCHERY",0,1,0,0
A2210,10,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2185,10,2017,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A2212,10,2017,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A2209,10,2017,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A2195,10,2017,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A2216,10,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2193,10,2017,"PEOPLES HOSPITAL, PATHANAMTHITTA",0,1,0,0
A2219,10,2017,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A2194,10,2017,"NEETHI MEDICALS, ERAVIPEROOR  SCB",0,1,0,0
A2201,10,2017,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A2208,10,2017,"NEETHI MEDICALS(SCB 195), MEMANA BUILDING.PULLAD",0,1,0,0
A2184,10,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A2190,10,2017,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A2183,10,2017,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A2178,10,2017,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A2198,10,2017,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A2174,10,2017,"HAFZA MEDICALS, PATHANAMTHITTA",0,1,0,0
A2181,10,2017,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A2188,10,2017,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A2211,10,2017,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A2221,10,2017,"THOMSON MEDICALS, TIRUVALLA",0,1,0,0
A2200,10,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A2214,10,2017,"JAI MEDICALS, THIRUVALLA",0,0,0,1
A2205,10,2017,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A2177,10,2017,"MUTTUMON MEDICALS, KUMBANAD",0,1,0,0
A2196,10,2017,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,1,0,0
A2206,10,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2187,10,2017,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A2175,10,2017,"SNEHA MEDICALS, PATHANAMTHITTA",0,1,0,0
A2189,10,2017,"JACOBS MEDICALS, KUMBANAD",0,1,0,0
A2191,10,2017,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A2179,10,2017,"PREETHI MEDICALS, ELENTHOOR",0,1,0,0
A2202,10,2017,"VETTATHARA MEDICALS, KOZHENCHERRY",0,1,0,0
A2215,10,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A2199,10,2017,"JINI MEDICALS, MARAMON",0,1,0,0
A2197,10,2017,"SONIA MEDICALS, PATHANAMTHITTA",0,1,0,0
A2192,10,2017,"PREETHI MEDICALS, ELENTHOOR",0,1,0,0
A2220,10,2017,"UDAYA MEDICALS, KOTTAYAM",0,1,0,0
A2180,10,2017,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A2213,10,2017,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A2207,10,2017,"SAM MEDICALS, PATHANAMTHITTA",0,1,0,0
A2176,10,2017,"T & T MEDICALS, KOZHENCHERRY",0,1,0,0
A2204,10,2017,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A2218,10,2017,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,1,0,0
A2222,10,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2223,10,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A2230,10,2017,"UDAYAGIRI HOSPITAL, CHANGANACHERRY",0,1,0,0
A2225,10,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2232,10,2017,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,1,0,0
A2224,10,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2233,10,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2228,10,2017,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,1,0,0
A2229,10,2017,"DR.VARGHESE.V.JACOB, MEDICAL CENTER PEDI:",0,1,0,0
A2231,10,2017,"MED CARE PHARMACY, KAVUMBHAGUM",0,1,0,0
A2226,10,2017,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A2227,10,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
A2235,10,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2238,10,2017,"NEETHI MEDICALS. PALLIPPADI, KARAKKAD",0,1,0,0
A2237,10,2017,"THOMSON MEDICALS, TIRUVALLA",0,1,0,0
A2236,10,2017,"BHAGAVATH MEDICALS, THIRUVALLA",0,1,0,0
A2234,10,2017,"CENTRAL MEDICALS, THADIYOOR",0,0,1,0
A2259,10,2017,"KARUNYAM MEDICALS, CHENGANNUR",1,0,0,0
A2270,10,2017,"SAHAYA MEDICALS, CHENGANNUR",0,1,0,0
A2280,10,2017,"ANI SURG MEDICALS, PRAVINKOODU",0,1,0,0
A2278,10,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,1,0,0
A2265,10,2017,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A2239,10,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A2244,10,2017,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A2258,10,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A2246,10,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A2276,10,2017,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A2275,10,2017,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A2243,10,2017,"C.M HOSPITAL, PANDALAM",0,0,0,1
A2247,10,2017,"K.K DRUG HOUSE, ADOOR",0,1,0,0
A2257,10,2017,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A2274,10,2017,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A2251,10,2017,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A2283,10,2017,"DR.HELEENA PETER, RIHAS SKINCARE CLINIC,ADOOR",0,0,0,1
A2248,10,2017,"S.N.MEDICALS, KADAPRA",0,1,0,0
A2245,10,2017,"MEDI HOUSE, PADIPURACKAL BUILDINGS",0,1,0,0
A2249,10,2017,"MARIA HOSPITAL, ADOOR",0,1,0,0
A2272,10,2017,"MANNAR MEDICALS, MANNAR",0,1,0,0
A2267,10,2017,"DEEPTHI MEDICALS, MANNAR",0,1,0,0
A2255,10,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2242,10,2017,"KARUNYA MEDICALS, ADOOR",0,1,0,0
A2266,10,2017,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A2262,10,2017,"CHERUKARA DRUG HOUSE, CHENGANOOR",0,1,0,0
A2284,10,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A2268,10,2017,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A2281,10,2017,"NEETHI MEDICALS, NEAR COLLEGE JN ",0,1,0,0
A2241,10,2017,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A2240,10,2017,"K.R.MEDICALS, KALLISSERY",0,1,0,0
A2264,10,2017,"APPOLO MEDICALS, ADOOR",0,1,0,0
A2256,10,2017,"KARUNYA MEDICALS, CHENGANOOR",0,1,0,0
A2261,10,2017,"ALPHA MEDICALS, CHENGANNUR",0,1,0,0
A2273,10,2017,"PULIMOOTTIL MEDICALS, CHENGANOOR",0,1,0,0
A2269,10,2017,"VAZHAPLAVIL MEDICALS, PANDALAM",0,1,0,0
A2253,10,2017,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,1,0,0
A2286,10,2017,"JAI MEDICALS, THIRUVALLA",0,1,0,0
A2250,10,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A2277,10,2017,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A2254,10,2017,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,1,0,0
A2285,10,2017,"NITHIN MEDICALS, THIRUVALLA",0,1,0,0
A2271,10,2017,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,1,0,0
A2260,10,2017,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A2263,10,2017,"ATTILETHU  MEDICALS, KULANADA",0,0,0,1
A2282,10,2017,"C.M HOSPITAL, PANDALAM",0,0,0,1
A2279,10,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,0,0,1
A2252,10,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,0,1
A2287,10,2017,"ST.GREGORIOUS HOSPITAL, PARUMALA",1,0,0,0
A2299,10,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A2293,10,2017,"LOURDU MATHA HOSPITAL, PACHA",0,1,0,0
A2300,10,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A2296,10,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2290,10,2017,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A2289,10,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A2294,10,2017,"MENAMTHOTTAM HOSPITAL, RANNY",0,1,0,0
A2298,10,2017,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A2297,10,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,1,0,0
A2292,10,2017,"MARANGAT MEDICALS, KAVUMBHAGOM",0,1,0,0
A2295,10,2017,"DR.SHEELA JAYAKUMAR, NANNOOR",0,1,0,0
A2302,10,2017,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A2301,10,2017,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A2303,10,2017,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A2291,10,2017,"JAYA MEDICALS, KAVUMBHAGAM",0,0,0,1
A2288,10,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
A2304,10,2017,"JACOBS MEDICALS, KUMBANAD",1,0,0,0
A2326,10,2017,"NEETHY MEDICAL STORE, KARUKACHAL",1,0,0,0
A2318,10,2017,"THOMSON MEDICALS, CHANGANASERY",0,1,0,0
A2313,10,2017,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A2306,10,2017,"DR.BALASUBRAMANIAN G, MAVELIKKARA",0,1,0,0
A2323,10,2017,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A2308,10,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A2324,10,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2325,10,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A2315,10,2017,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
